model,size,N,h,solver,sampler,cem,rbm,n_hidden,lr,reg,seed,sigma,n_samples,total_iters,conv_iter,converged,distance_at_conv,exact_energy_per_spin,energy_at_conv,avg_sampling_time_s,mean_sampling_time_all_s,distance_final,final_kl_exact,final_ess,time_to_conv_s,time_total_s
2d,13,169,3.044,lsb,custom,True,full,169,0.01,1e-05,4,1.0,1000,300,105,True,,,-3.2424836682490876,0.10653799772262573,0.10698275230824947,,,0.001351997097520921,11.233188992366195,32.09482569247484
2d,13,169,3.044,lsb,custom,True,full,169,0.01,1e-05,5,1.0,1000,300,105,True,,,-3.242047681477211,0.10687798783183097,0.10700213798632224,,,0.0010038074061164116,11.235224488563835,32.10064139589667
2d,13,169,0.5,metropolis,custom,False,full,169,0.01,1e-05,1,1.0,1000,300,203,True,,,-2.0301229624345605,5.464656765386462,5.2223991610854865,,,0.3168913653170531,1060.1470297003539,1566.719748325646
2d,13,169,0.5,metropolis,custom,False,full,169,0.01,1e-05,2,1.0,1000,300,151,True,,,-2.030619165622507,5.279364273883402,4.967348648222784,,,0.3697629253469035,750.0696458816404,1490.2045944668353
2d,13,169,0.5,metropolis,custom,False,full,169,0.01,1e-05,3,1.0,1000,300,79,True,,,-2.0293030319193734,4.909875542297959,4.45634051443388,,,0.32002372843924715,352.05090064027655,1336.9021543301642
2d,13,169,0.5,metropolis,custom,False,full,169,0.01,1e-05,4,1.0,1000,300,86,True,,,-2.029292948684064,5.1576905669644475,5.07431742909054,,,0.4494134134511364,436.3912989017864,1522.2952287271619
2d,13,169,0.5,metropolis,custom,False,full,169,0.01,1e-05,5,1.0,1000,300,81,True,,,-2.0291415803246418,4.903990710526704,4.429435590704282,,,0.34671257286358553,358.7842828470468,1328.8306772112844
2d,13,169,1.0,metropolis,custom,False,full,169,0.01,1e-05,1,1.0,1000,300,108,True,,,-2.123022895080062,4.69579339697957,4.7005304725468156,,,0.06124532983350199,507.65729103505606,1410.1591417640448
2d,13,169,1.0,metropolis,custom,False,full,169,0.01,1e-05,2,1.0,1000,300,141,True,,,-1.841430664507597,5.4534623041749,5.456433898371955,,,0.00567752227539502,769.3571796704457,1636.9301695115864
2d,13,169,1.0,metropolis,custom,False,full,169,0.01,1e-05,3,1.0,1000,300,86,True,,,-2.1227449603095914,5.096716355904936,4.785200839787722,,,0.05254961548167256,411.52727222174406,1435.5602519363165
2d,13,169,1.0,metropolis,custom,False,full,169,0.01,1e-05,4,1.0,1000,300,81,True,,,-2.122851659829086,4.591329932399094,4.792481287966172,,,0.06686276301419285,388.19098432525993,1437.7443863898516
2d,13,169,1.0,metropolis,custom,False,full,169,0.01,1e-05,5,1.0,1000,300,84,True,,,-2.1230532150522086,4.938952359929681,4.850986450860898,,,0.05387746528679619,407.4828618723154,1455.2959352582693
2d,13,169,2.0,metropolis,custom,False,full,169,0.01,1e-05,1,1.0,1000,300,105,True,,,-2.5015336268398647,5.384660738892853,5.408750659301877,,,0.002759654463381405,567.918819226697,1622.6251977905629
2d,13,169,2.0,metropolis,custom,False,full,169,0.01,1e-05,2,1.0,1000,300,102,True,,,-2.5020288559116786,5.430257510580122,5.468493700871865,,,0.0010216045942382165,557.7863574889302,1640.5481102615595
2d,13,169,2.0,metropolis,custom,False,full,169,0.01,1e-05,3,1.0,1000,300,111,True,,,-2.5021649030721353,5.468086639419198,5.483288024539749,,,0.0036260409499504426,608.6449707239121,1644.9864073619246
2d,13,169,2.0,metropolis,custom,False,full,169,0.01,1e-05,4,1.0,1000,300,100,True,,,-2.5023510755852247,5.371805739402771,5.411512414378424,,,0.0016252202623784364,541.1512414378424,1623.4537243135273
2d,13,169,2.0,metropolis,custom,False,full,169,0.01,1e-05,5,1.0,1000,300,97,True,,,-2.5023739559427605,5.235602929256856,5.3535613666599,,,0.002303021341118241,519.2954525660102,1606.0684099979699
2d,13,169,3.044,metropolis,custom,False,full,169,0.01,1e-05,1,1.0,1000,300,88,True,,,-3.1829285375787344,5.521089936047792,5.520062305033207,,,0.005867994026506341,485.7654828429222,1656.018691509962
2d,13,169,3.044,metropolis,custom,False,full,169,0.01,1e-05,2,1.0,1000,300,86,True,,,-3.181935528070744,5.520689834281802,5.520031577050686,,,0.002047995239476169,474.722715626359,1656.0094731152058
2d,13,169,3.044,metropolis,custom,False,full,169,0.01,1e-05,3,1.0,1000,300,83,True,,,-3.1809301330820423,5.520235347002744,5.51962768893689,,,0.0013711997078629926,458.12909818176183,1655.888306681067
2d,13,169,3.044,metropolis,custom,False,full,169,0.01,1e-05,4,1.0,1000,300,83,True,,,-3.180504358421037,5.520213868655264,5.518721547375122,,,0.0034425011486432914,458.0538884321352,1655.6164642125368
2d,13,169,3.044,metropolis,custom,False,full,169,0.01,1e-05,5,1.0,1000,300,81,True,,,-3.1808163498177136,5.520424810610711,5.516855968559781,,,0.001410179338957192,446.86533345334226,1655.0567905679345
2d,14,196,0.5,gibbs,custom,False,full,196,0.0003,1e-05,1,1.0,1000,300,280,False,,,-0.5186412055094985,0.06116604413837194,0.06412408409019311,,,0.8832924041603841,17.954743545254072,19.237225227057934
2d,14,196,0.5,gibbs,custom,False,full,196,0.01,1e-05,1,1.0,1000,300,168,True,,,-1.8203747033002546,0.06523593850433826,0.06342426252861817,,,0.12735444474268165,10.655276104807854,19.027278758585453
2d,14,196,0.5,gibbs,custom,False,full,196,0.01,1e-05,2,1.0,1000,300,206,True,,,-1.6701955965284399,0.059699274599552155,0.0634427140528957,,,0.07205366274012688,13.069199094896515,19.03281421586871
2d,14,196,0.5,gibbs,custom,False,full,196,0.01,1e-05,3,1.0,1000,300,84,True,,,-2.0289374162188842,0.06458256989717484,0.06313873490939538,,,0.34698836133382455,5.303653732389212,18.941620472818613
2d,14,196,0.5,gibbs,custom,False,full,196,0.01,1e-05,4,1.0,1000,300,160,True,,,-1.7730899660157171,0.06098556350916624,0.06358588532855114,,,0.12680140032692633,10.173741652568182,19.07576559856534
2d,14,196,0.5,gibbs,custom,False,full,196,0.01,1e-05,5,1.0,1000,300,163,True,,,-1.743376475559487,0.05971124228090048,0.06368048418313264,,,0.1646619695680606,10.37991892185062,19.104145254939795
2d,14,196,1.0,gibbs,custom,False,full,196,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.0179851200952257,0.061012682318687436,0.06397079224387804,,,0.8843610067292756,17.911821828285852,19.191237673163414
2d,14,196,1.0,gibbs,custom,False,full,196,0.01,1e-05,1,1.0,1000,300,280,False,,,-2.1067126233576348,0.06047921553254128,0.06336410157382488,,,0.03745647686615134,17.741948440670967,19.009230472147465
2d,14,196,1.0,gibbs,custom,False,full,196,0.01,1e-05,2,1.0,1000,300,89,True,,,-2.1228597914936023,0.06343534756451845,0.0639782457302014,,,0.050873645716376543,5.694063869987925,19.19347371906042
2d,14,196,1.0,gibbs,custom,False,full,196,0.01,1e-05,3,1.0,1000,300,90,True,,,-2.12284763242005,0.0589526828378439,0.06352438295880954,,,0.056747940695718486,5.717194466292859,19.05731488764286
2d,14,196,1.0,gibbs,custom,False,full,196,0.01,1e-05,4,1.0,1000,300,115,True,,,-2.124036206776366,0.059793459810316564,0.06294566531976065,,,0.053102088604459974,7.238751511772474,18.883699595928192
2d,14,196,1.0,gibbs,custom,False,full,196,0.01,1e-05,5,1.0,1000,300,131,True,,,-1.8809148595658016,0.06157121453434229,0.06377290373047192,,,0.002704544585710074,8.354250388691822,19.13187111914158
2d,14,196,2.0,gibbs,custom,False,full,196,0.0003,1e-05,1,1.0,1000,300,148,True,,,-2.0102093210730065,0.06067758519202471,0.06353759677459796,,,0.8908479842419644,9.403564322640497,19.06127903237939
2d,14,196,2.0,gibbs,custom,False,full,196,0.01,1e-05,1,1.0,1000,300,121,True,,,-2.5016272252703766,0.06282834094017745,0.0646275507286191,,,0.0014108582613063694,7.819933638162912,19.38826521858573
2d,14,196,2.0,gibbs,custom,False,full,196,0.01,1e-05,2,1.0,1000,300,105,True,,,-2.501351306055775,0.06060201935470104,0.0636163052295645,,,0.0013764481373220365,6.679712049104273,19.084891568869352
2d,14,196,2.0,gibbs,custom,False,full,196,0.01,1e-05,3,1.0,1000,300,101,True,,,-2.501122674335439,0.06081753671169281,0.06347090419381857,,,0.003081745877859383,6.410561323575675,19.04127125814557
2d,14,196,2.0,gibbs,custom,False,full,196,0.01,1e-05,4,1.0,1000,300,110,True,,,-2.501124416265561,0.06321396790444851,0.0642815371354421,,,0.004672729897984949,7.070969084898631,19.28446114063263
2d,14,196,2.0,gibbs,custom,False,full,196,0.01,1e-05,5,1.0,1000,300,154,True,,,-2.5015799703320125,0.06268031056970358,0.06323549202332894,,,0.0019488596949014053,9.738265771592657,18.970647606998682
2d,14,196,3.044,gibbs,custom,False,full,196,0.0003,1e-05,1,1.0,1000,300,29,True,,,-3.0449413779414454,0.056662839464843275,0.06355647428582112,,,0.9011925731408493,1.8431377542888123,19.066942285746336
2d,14,196,3.044,gibbs,custom,False,full,196,0.01,1e-05,1,1.0,1000,300,97,True,,,-3.1725737950489656,0.06040356811136007,0.06421988533188899,,,0.0016373135836918527,6.2293288771932325,19.265965599566698
2d,14,196,3.044,gibbs,custom,False,full,196,0.01,1e-05,2,1.0,1000,300,92,True,,,-3.1713741593313793,0.061309588886797425,0.06498348628481229,,,0.001163617634548573,5.978480738202731,19.495045885443687
2d,14,196,3.044,gibbs,custom,False,full,196,0.01,1e-05,3,1.0,1000,300,95,True,,,-3.1741810209162127,0.06131724156439304,0.06443072686592738,,,0.0013459424133583408,6.120919052263101,19.329218059778214
2d,14,196,3.044,gibbs,custom,False,full,196,0.01,1e-05,4,1.0,1000,300,93,True,,,-3.17244939226699,0.06389999371021986,0.06402752188344797,,,0.0021269446768603546,5.954559535160661,19.208256565034393
2d,14,196,3.044,gibbs,custom,False,full,196,0.01,1e-05,5,1.0,1000,300,81,True,,,-3.162969247726473,0.06536660101264716,0.06403570018708706,,,0.0012834198234665487,5.186891715154052,19.210710056126118
2d,14,196,0.5,lsb,custom,True,full,196,0.0003,1e-05,1,1.0,1000,300,280,False,,,-0.6675406046546783,0.14028872642666101,0.1404051778341333,,,0.15924353163659338,39.313449793557325,42.12155335023999
2d,14,196,0.5,lsb,custom,True,full,196,0.01,1e-05,1,1.0,1000,300,280,False,,,-1.997893296976547,0.1400904141366482,0.13995880203942457,,,0.5356722432771003,39.18846457103888,41.98764061182737
2d,14,196,0.5,lsb,custom,True,full,196,0.01,1e-05,2,1.0,1000,300,280,False,,,-2.0128339755133617,0.13962042797356844,0.13955087292939425,,,0.7428985340868527,39.07424442023039,41.86526187881827
2d,14,196,0.5,lsb,custom,True,full,196,0.01,1e-05,3,1.0,1000,300,222,True,,,-2.0151348826599675,0.1403025945648551,0.13961854529877504,,,0.8281633239848805,30.99531705632806,41.88556358963251
2d,14,196,0.5,lsb,custom,True,full,196,0.01,1e-05,4,1.0,1000,300,236,True,,,-2.017835807182163,0.13929483257234096,0.13941654392828545,,,0.8022693320825023,32.90230436707537,41.82496317848564
2d,14,196,0.5,lsb,custom,True,full,196,0.01,1e-05,5,1.0,1000,300,248,True,,,-2.0215972657071335,0.13907289486378432,0.1394747805222869,,,0.5521934508630895,34.58974556952715,41.84243415668607
2d,14,196,1.0,lsb,custom,True,full,196,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.1566552408845605,0.14014497604221104,0.1406062338873744,,,0.364568532281211,39.36974548846483,42.18187016621232
2d,14,196,1.0,lsb,custom,True,full,196,0.01,1e-05,1,1.0,1000,300,267,True,,,-2.1109982334775923,0.13984110318124293,0.13997621523837248,,,0.5038852086145634,37.37364946864545,41.992864571511745
2d,14,196,1.0,lsb,custom,True,full,196,0.01,1e-05,2,1.0,1000,300,250,True,,,-2.099748012048704,0.13905132412910462,0.13963401860247054,,,0.4880696665463061,34.90850465061764,41.89020558074116
2d,14,196,1.0,lsb,custom,True,full,196,0.01,1e-05,3,1.0,1000,300,181,True,,,-2.1024137500780906,0.13979127611964942,0.13944912614921728,,,0.49405794983536605,25.240291833008328,41.834737844765186
2d,14,196,1.0,lsb,custom,True,full,196,0.01,1e-05,4,1.0,1000,300,210,True,,,-2.1042430260248133,0.13932255301624535,0.13954603886852662,,,0.4867625126978682,29.30466816239059,41.863811660557985
2d,14,196,1.0,lsb,custom,True,full,196,0.01,1e-05,5,1.0,1000,300,199,True,,,-2.102657625133215,0.13940209094434977,0.1395773502315084,,,0.4680250048767111,27.775892696070173,41.873205069452524
2d,14,196,2.0,lsb,custom,True,full,196,0.0003,1e-05,1,1.0,1000,300,280,False,,,-2.138501261744364,0.1405720232054591,0.14060378479460875,,,0.5421251182512642,39.36905974249045,42.181135438382626
2d,14,196,2.0,lsb,custom,True,full,196,0.01,1e-05,1,1.0,1000,300,95,True,,,-2.4800706958102285,0.14012043103575705,0.14012962264319262,,,0.04055632718624948,13.3123141511033,42.03888679295778
2d,14,196,2.0,lsb,custom,True,full,196,0.01,1e-05,2,1.0,1000,300,100,True,,,-2.481719814789056,0.13976979292929173,0.13966789601991575,,,0.03816760776244716,13.966789601991575,41.90036880597472
2d,14,196,2.0,lsb,custom,True,full,196,0.01,1e-05,3,1.0,1000,300,92,True,,,-2.4932346541103056,0.1397520074620843,0.13929550549636285,,,0.043540755321289926,12.815186505665382,41.78865164890885
2d,14,196,2.0,lsb,custom,True,full,196,0.01,1e-05,4,1.0,1000,300,94,True,,,-2.4851878444689808,0.1393063571304083,0.1397594545284907,,,0.0466657644299974,13.137388725678125,41.92783635854721
2d,14,196,2.0,lsb,custom,True,full,196,0.01,1e-05,5,1.0,1000,300,90,True,,,-2.4883864037827896,0.13973470386117698,0.1395710538700223,,,0.03248361133433183,12.561394848302008,41.87131616100669
2d,14,196,3.044,lsb,custom,True,full,196,0.0003,1e-05,1,1.0,1000,300,1,True,,,-3.040256007409135,0.14034609757363797,0.1408631301795443,,,0.6418548208734645,0.1408631301795443,42.25893905386329
2d,14,196,3.044,lsb,custom,True,full,196,0.01,1e-05,1,1.0,1000,300,111,True,,,-3.2364480446142894,0.1399176074191928,0.14029273111373186,,,0.0010826971479454153,15.572493153624237,42.08781933411956
2d,14,196,3.044,lsb,custom,True,full,196,0.01,1e-05,2,1.0,1000,300,117,True,,,-3.2398360403138637,0.13989246040582656,0.13995659250766038,,,0.0015100567230175684,16.374921323396265,41.98697775229811
2d,14,196,3.044,lsb,custom,True,full,196,0.01,1e-05,3,1.0,1000,300,111,True,,,-3.2316381893306856,0.1385256616398692,0.1390320338184635,,,0.001000293799067178,15.432555753849448,41.709610145539045
2d,14,196,3.044,lsb,custom,True,full,196,0.01,1e-05,4,1.0,1000,300,96,True,,,-3.243923268660948,0.1400052983313799,0.1398363191386064,,,0.0010252310055198024,13.424286637306214,41.95089574158192
2d,14,196,3.044,lsb,custom,True,full,196,0.01,1e-05,5,1.0,1000,300,97,True,,,-3.2522976735425906,0.13977132253348828,0.1399761781965693,,,0.0016281651640397896,13.57768928506722,41.992853458970785
1d,144,144,0.5,gibbs,custom,False,full,144,0.0003,1e-05,1,1.0,1000,300,280,False,0.5464535448599914,-1.063544409973365,-0.5170908651133737,0.05615441594272852,0.0657989568139116,0.5464535448599914,,0.8987672202936628,18.423707907895245,19.73968704417348
1d,144,144,0.5,gibbs,custom,False,full,144,0.01,1e-05,1,1.0,1000,300,184,True,0.059552016301122945,-1.063544409973365,-1.0039923936722421,0.05958346929401159,0.05969550171246131,0.05279859939710829,,0.05309238033333737,10.983972315092881,17.908650513738394
1d,144,144,0.5,gibbs,custom,False,full,144,0.01,1e-05,2,1.0,1000,300,237,True,0.021098310843130852,-1.063544409973365,-1.0424460991302342,0.05611825603991747,0.06548655113826195,0.01724060816129347,,0.04622562057455813,15.520312619768081,19.645965341478583
1d,144,144,0.5,gibbs,custom,False,full,144,0.01,1e-05,3,1.0,1000,300,222,True,0.022936071037741312,-1.063544409973365,-1.0406083389356238,0.05737177040427923,0.05954267952591181,0.01696211100242051,,0.05133426811062143,13.218474854752422,17.862803857773542
1d,144,144,0.5,gibbs,custom,False,full,144,0.01,1e-05,4,1.0,1000,300,221,True,0.039852380480879246,-1.063544409973365,-1.0236920294924858,0.05615615043789148,0.0592300213004152,0.03602137771652014,,0.03110251117490463,13.08983470739176,17.76900639012456
1d,144,144,0.5,gibbs,custom,False,full,144,0.01,1e-05,5,1.0,1000,300,214,True,0.03722859488980479,-1.063544409973365,-1.0263158150835603,0.053987924754619596,0.05893267992883921,0.03361280764860841,,0.03950128504778375,12.61159350477159,17.679803978651762
1d,144,144,1.0,gibbs,custom,False,full,144,0.0003,1e-05,1,1.0,1000,300,280,False,0.2567537331740537,-1.273264795798263,-1.0165110626242093,0.056401997804641724,0.05979887037227551,0.2567537331740537,,0.9064851319485834,16.743683704237142,17.939661111682653
1d,144,144,1.0,gibbs,custom,False,full,144,0.01,1e-05,1,1.0,1000,300,266,True,0.036175065971214115,-1.273264795798263,-1.237089729827049,0.05643043387681246,0.05838374474396308,0.03395286205721737,,0.0019090177984579166,15.53007610189418,17.515123423188925
1d,144,144,1.0,gibbs,custom,False,full,144,0.01,1e-05,2,1.0,1000,300,261,True,0.02284393055566669,-1.273264795798263,-1.2504208652425963,0.05770886782556772,0.05838936022172372,0.021376644734386385,,0.0016196511640103018,15.23962301786989,17.516808066517115
1d,144,144,1.0,gibbs,custom,False,full,144,0.01,1e-05,3,1.0,1000,300,259,True,0.028037392801106842,-1.273264795798263,-1.2452274029971562,0.05656827948987484,0.059961164246002834,0.02462700541585172,,0.0019056163224429954,15.529941539714734,17.98834927380085
1d,144,144,1.0,gibbs,custom,False,full,144,0.01,1e-05,4,1.0,1000,300,280,False,0.031047673920228558,-1.273264795798263,-1.2422171218780345,0.058339592255651954,0.0591757391517361,0.031047673920228558,,0.001097425707935617,16.56920696248611,17.75272174552083
1d,144,144,1.0,gibbs,custom,False,full,144,0.01,1e-05,5,1.0,1000,300,274,True,0.033215965388710966,-1.273264795798263,-1.240048830409552,0.058361252583563325,0.05894278177370628,0.03215711374979957,,0.001396595589784987,16.150322205995522,17.682834532111883
1d,144,144,2.0,gibbs,custom,False,full,144,0.0003,1e-05,1,1.0,1000,300,37,True,0.12481692027113533,-2.12708881994673,-2.002271899675595,0.05783235486596823,0.05978982083499432,0.11160691289165259,,0.9149553050060016,2.21222337089479,17.936946250498295
1d,144,144,2.0,gibbs,custom,False,full,144,0.01,1e-05,1,1.0,1000,300,89,True,0.045039111173209356,-2.12708881994673,-2.082049708773521,0.05731799341738224,0.059079713722070056,0.01988333409717047,,0.022697163940696076,5.258094521264235,17.723914116621017
1d,144,144,2.0,gibbs,custom,False,full,144,0.01,1e-05,2,1.0,1000,300,79,True,0.04774282523593243,-2.12708881994673,-2.0793459947107977,0.060615582205355165,0.05890928938984871,0.019435268071910983,,0.005911728223115718,4.653833861798049,17.672786816954613
1d,144,144,2.0,gibbs,custom,False,full,144,0.01,1e-05,3,1.0,1000,300,106,True,0.03885590350286128,-2.12708881994673,-2.088232916443869,0.057158316113054754,0.05922775154312452,0.019122392947882982,,0.018577557098712214,6.2781416635711995,17.768325462937355
1d,144,144,2.0,gibbs,custom,False,full,144,0.01,1e-05,4,1.0,1000,300,96,True,0.04169683690555459,-2.12708881994673,-2.0853919830411756,0.055809964798390864,0.05838114767024914,0.019159605894926823,,0.0230940935393878,5.604590176343917,17.514344301074743
1d,144,144,2.0,gibbs,custom,False,full,144,0.01,1e-05,5,1.0,1000,300,81,True,0.04732660488262708,-2.12708881994673,-2.079762215064103,0.05646664332598448,0.05941304201881091,0.019760292114491484,,0.002302811911342386,4.812456403523684,17.823912605643272
